"unique_ID","boot","S","sPIE","s_N","Nind","biomass","shrimp_bio","flounder_bio","tempS","tempB","salS","salB"
"2419 _ h","15",49,3.32738944304031,25.7853857168818,17398,1122.537,26.859,1.409,25.666,25.29,35.123,35.358
"2519 _ h","15",43,4.83139789438977,27.9709553205241,14360,468.343,25.144,1.942,24.098,23.08,36.2152,36.2724
"2569 _ h","15",57,6.77870954445418,33.1960361320219,7434,350.158,7.466,0.414,24.016,23.342,35.281,35.4168
"2771 _ h","15",54,1.97802524406522,27.8207578147573,15230,807.998,0.562,0.553,25.436,24.94,36.0422,36.072
"2721 _ h","15",52,1.76106303362316,25.8930264329216,20651,617.282,0.672,1.819,26.978,25.006,36.2682,36.1868
"2670 _ h","15",54,1.63608227809765,28.5551388925549,19366,386.828,11.769,0.442,23.164,22.708,35.7852,35.802
"2620 _ h","15",46,1.44357897301417,23.9799805707472,9611,421.593,11.44,1.481,26.72,25.952,35.852,35.8432
"1924 _ h","15",49,7.34957179471543,35.1667305008595,4836,429.295,6.127,1.343,22.574,22.622,34.8112,34.892
"2219 _ h","15",52,8.43241147292863,36.1744306818453,5614,297.024,23.673,0.669,24.766,24.338,34.4848,34.57
"2269 _ h","15",40,4.64267140554551,28.9968662781304,4910,179.407,1.226,1.446,25.052,24.872,35.5002,35.5184
"2319 _ h","15",52,6.03673390239173,37.6226514628456,7036,397.796,86.613,1.343,26.034,25.702,34.9958,35.1766
"2318 _ h","15",52,7.41846669200344,34.4064062379175,6233,163.292,49.005,0.483,24.408,23.944,34.8882,35.0166
"2169 _ h","15",52,6.59479931782763,34.7154628373534,6698,351.68,11.384,1.121,24.3,23.942,34.6596,35.3662
"2170 _ h","15",47,5.08768890564654,34.429941698428,4240,570.184,10.95,1.523,24.848,24.104,32.6686,34.2868
"2120 _ h","15",35,1.67734609899708,24.6568658201775,4797,153.795,4.374,0.43,25.704,25.324,34.9742,35.3824
"1294 _ h","15",51,9.43437374730241,37.4606183221674,2622,565.515,0,1.373,24.15,23.28,35.8346,35.9504
"1246 _ h","15",51,4.32878683981705,32.6585335271548,11868,788.843,5.376,1.093,21.878,21.35,34.7802,35.3684
"1486 _ h","15",52,3.77228949316572,30.1821708041067,25304,1755.239,131.748,7.571,24.568,23.846,34.8246,35.5432
"1536 _ h","15",53,4.65509583266032,30.381427057493,24275,2124.528,24.328,2.828,22.614,22.186,35.1956,35.6402
"1586 _ h","15",44,6.48897086501543,41.792379448197,1099,701.289,0,3.624,21.356,21.344,34.9638,34.9936
"1534 _ h","15",51,3.96119968157009,27.4166254317742,29416,2402.92,8.582,4.42,22.246,21.878,34.4378,34.6484
"1532 _ h","15",41,5.54087259434222,31.2952975080254,9206,560.339,0.269,1.789,25.744,24.96,35.4604,35.5778
"1582 _ h","15",51,4.1698034122083,28.0219775415212,10901,666.173,0.901,2.392,21.812,21.554,35.2626,35.3172
"1923 _ h","15",42,5.43164411116883,32.6793265363883,4945,466.627,3.886,3.462,24.09,23.942,34.6214,34.6526
"1973 _ h","15",39,3.64218753442464,24.5261369861608,7968,466.146,0.36,0.122,23.294,23.104,34.8628,35.039
"2022 _ h","15",46,3.6909046518219,34.1753253132297,4650,328.671,0,0.846,23.272,23.172,33.198,34.0704
"2021 _ h","15",52,5.73778416312528,33.6610967636295,7265,439.818,23.462,1.003,22.564,22.326,34.4028,34.6244
"1972 _ h","15",42,6.95660763284401,28.3191171105552,10795,317.664,11.981,0.875,19.334,18.898,34.7184,34.8276
"2318 _ i","15",47,5.81991785095936,30.3200953826575,8176,400.408,16.32,0.305,23.188,21.712,33.3358,33.8516
"2269 _ i","15",53,4.53886037813846,32.6016040844644,5269,223.611,13.205,1.825,23.13,23.054,33.2474,33.327
"2219 _ i","15",37,2.78232771048686,26.7868049453582,5354,275.36,0.102,1.313,26.348,26.002,34.47,34.7948
"2169 _ i","15",51,3.90899292874065,34.2904937874713,7017,393.742,0.551,1.196,25.226,24.79,30.3418,33.2756
"2170 _ i","15",49,2.5280252257412,33.70261553981,8185,318.558,0.936,0.947,23.74,22.598,31.5518,32.9652
"2120 _ i","15",47,4.86871264861587,33.3094219271778,6913,332.15,36.558,2.248,26.36,25.87,31.988,33.3496
"2021 _ i","15",52,3.15095326680818,30.2568807940579,9182,681.67,16.997,0.497,25.91,25.384,32.7214,33.8716
"1826 _ i","15",46,4.88134950720243,37.274148904371,2608,148.41,0.243,1.595,22.294,21.478,32.8782,34.3206
"1582 _ i","15",49,5.31612369461943,30.7678216839486,6790,733.566,0.02,0.857,21.816,21.806,34.2284,34.5478
"1534 _ i","15",52,2.89040477012697,31.0994531127169,13011,1891.987,10.179,2.281,20.104,19.748,33.9596,34.1938
"1536 _ i","15",48,3.66071133996139,27.9511982623235,15268,1186.298,21.302,5.9,22.074,21.536,35.3904,35.5534
"1586 _ i","15",53,2.92292367518974,33.2680167660379,4449,199.537,10.889,1.336,25.882,25.59,33.9806,34.6416
"1340 _ i","15",55,7.34288873148914,28.2034165407956,29943,1633.666,48.394,3.618,21.572,21.22,34.7566,34.7674
"1630 _ i","15",50,8.282012331168,38.4163844678983,2954,186.688,0.18,0.53,26.156,25.708,34.851,34.9472
"1680 _ i","15",63,2.08620472710612,26.980784416391,17709,1209.991,1.529,1.559,23.886,23.722,34.185,34.5824
"1486 _ i","15",56,3.79494407854649,29.8594708722204,23748,1900.356,15.747,6.85,23.634,23.408,33.549,34.8094
"1875 _ i","15",52,6.37044722181465,37.6546697444969,5010,436.135,82.394,0.589,23.75,23.846,32.63,33.253
"1924 _ i","15",53,3.72833858893777,34.1737272864766,7241,310.311,15.835,1.699,24.656,24.434,33.1458,33.9832
"1923 _ i","15",47,11.0787351562716,32.4035862573489,4817,207.318,12.15,0.34,24.582,23.802,32.345,33.4748
"1973 _ i","15",34,3.27668206016291,30.1581451916398,1430,102.511,0.011,0.413,24.768,23.96,33.7254,34.367
"1972 _ i","15",49,6.06609208904451,34.3698893215307,4342,373.873,0.062,0.339,24.398,23.994,32.5242,33.3154
"2319 _ i","15",51,3.02932803602793,30.5274849064124,10904,294.217,10.821,0.595,23.61,23.348,34.4188,34.9124
"2419 _ i","15",46,3.96666049500348,22.1030931095929,27766,1203.739,83.607,1.256,24.338,23.214,34.3132,34.5298
"2519 _ i","15",59,6.18287133584711,31.7250052324208,13689,815.316,72.727,3.279,24.786,24.174,34.2264,34.978
"2771 _ i","15",60,3.17413901308173,36.1344304372883,8405,747.779,0.868,1.557,21.096,19.94,34.465,34.41
"2721 _ i","15",61,3.6159482370916,37.4991899537102,11059,786.7,0.687,1.77,23.594,22.236,34.49,34.9802
"2670 _ i","15",43,3.01372482535315,21.4080087544127,12956,901.842,18.316,0.308,24.216,23.152,36.2602,36.2458
"2620 _ i","15",57,6.25579221042242,37.0666895258252,6007,687.29,3.513,1.634,23.814,21.302,34.7878,35.0886
"2569 _ i","15",56,4.55354822162229,33.5390213841746,9828,346.088,39.682,1.344,23.384,21.806,34.2202,34.6088
"2022 _ i","15",52,4.91063161886809,34.0956776449331,4492,311.072,0,0.398,26.642,26.076,31.6698,34.1072
"1730 _ i","15",50,4.1277417686589,33.9839321393554,5048,428.864,0.428,0.289,23.224,22.69,34.0896,34.875
"1778 _ i","15",49,7.67671009185013,36.7032606126219,4841,381.211,5.994,0.647,25.628,25.166,34.2776,34.3562
"1777 _ i","15",47,2.96368849893306,27.4018498961701,17783,761.7,33.395,1.992,22.528,22.092,33.9628,34.1514
"1294 _ i","15",56,3.64026881983221,30.3435176445116,12997,827.773,10.041,8.119,24.524,23.886,34.7266,34.9858
"1246 _ i","15",50,7.1159138844717,29.1492201947612,16158,2170.97,10.64,2.228,21.982,21.22,31.7352,34.4082
"1532 _ i","15",48,5.73501610936883,32.3111061263006,10187,663.066,2.453,1.527,24.822,24.69,34.4658,34.859
"1924 _ a","16",50,3.357744919081,24.1808692266299,19214,1073.806,11.602,1.364,19.36,19.22,33.76,33.98
"1875 _ a","16",51,1.28270756947394,19.5776658123715,39414,2417.293,20.591,1.141,24.42,24.44,33.26,33.64
"1586 _ a","16",42,2.821236325751,27.244371835601,6500,333.442,0.507,0.475,21.86,21.46,34.2,34.78
"1536 _ a","16",56,4.64517737641765,32.8475060238209,6051,552.226,0.725,0.206,23.4,21.76,34.18,35.56
"1486 _ a","16",68,6.00839124047792,37.0289263744902,11810,910.783,23.707,3.921,26.4,25.64,34.8,35.66
"1730 _ a","16",48,5.45394204800342,48.9958300031629,846,29.175,9.41,0.585,21.92,21.42,33.64,33.96
"1778 _ a","16",57,3.86667002460787,33.1996616282568,5638,411.319,6.016,0.76,23.32,23.26,33.86,34.48
"1777 _ a","16",61,5.76964906361997,39.6439877800671,8564,386.849,26.522,2.662,23.38,23.4,32.96,33.86
"2771 _ a","16",67,7.82300177097895,39.4673074761723,8207,543.457,0.98,0.867,25.22,25.18,35.62,35.76
"2620 _ a","16",56,6.27275090882695,33.9612153805191,7159,589.676,1.79,2.284,23.72,23.32,35.8,35.78
"2269 _ a","16",50,5.9900331389688,33.3474137896642,4418,142.378,25.644,0.846,26.06,26.18,32.5,33.12
"2219 _ a","16",50,11.1537090738251,43.6956821885222,1660,176.249,3.658,0,25.66,25.78,33.06,33.6
"2169 _ a","16",56,12.0946525503847,42.4757581170408,3405,132.749,7.388,0.292,26.1,26,33.34,34.54
"1340 _ a","16",58,3.77784274431747,31.0197389095544,12410,869.221,11.513,7.609,23.28,23.18,35.34,35.46
"1534 _ a","16",68,1.3007841017015,26.8748042066866,19123,1033.194,9.774,4.316,23.18,22.96,34.22,34.4
"1582 _ a","16",61,5.5345011514681,45.4743180221534,3173,358.428,0.967,0.695,24.94,23.9,35.08,35.34
"2022 _ a","16",61,12.6756925834975,49.041417688229,3685,362.272,0.295,1.225,21.8,21.72,31.94,33.9
"2021 _ a","16",47,4.95131680801112,26.9222833981555,10363,620.4,11.065,1.18,24.1,24.3,33.84,34.52
"2419 _ a","16",65,8.47226628227872,35.6095548977225,13227,901.677,13.349,0.968,24.28,24.2,33.96,34.82
"2318 _ a","16",53,8.97852258178045,33.6178765464353,7299,225.776,18.362,0.9,22.44,22.34,34.28,34.36
"1923 _ a","16",52,8.6870058472716,40.565523115252,2317,85.484,13.53,2.967,24.88,24.88,32.84,33.3
"1630 _ a","16",60,3.96905988510054,40.0214563848061,5524,571.518,0.1,1.195,23.44,22.98,35.14,35.2
"1680 _ a","16",64,5.19290687554395,52.5753303727622,2539,102.313,15.089,0.586,22.16,22.4,33.04,34.84
"2170 _ a","16",50,4.38304425871081,38.4578147238742,3053,87.239,9.748,0.291,24.02,24.04,31.88,32.46
"2120 _ a","16",55,3.79237311635309,37.6318724283835,3605,401.642,22.155,0.483,24.8,24.78,31.56,32.12
"1246 _ a","16",53,8.73474630700063,43.8445902122416,2176,441.669,9.703,2.481,23.82,23.8,32.68,35.12
"2319 _ a","16",55,9.68441403330843,41.7484483183092,2410,208.083,13.226,0.44,25.08,24.88,34.22,34.24
"1294 _ a","16",68,9.60081747771247,38.7917178762017,11405,824.274,2.535,5.305,23.78,23.64,34.8,35
"1532 _ a","16",52,5.99411399077513,33.6892922404848,6642,403.578,2.226,1.566,22.52,22.36,34.8,35.1
"1973 _ a","16",42,2.85009315718157,33.7353876142509,1835,66.458,0,1.784,23.56,22.98,32.96,33.82
"1972 _ a","16",51,2.82370117900063,31.3825099708509,11238,695.819,3.794,3.647,23.7,23.44,30.4,33.32
"2670 _ a","16",43,3.78983741229918,19.7789296042065,18060,859.312,0.153,0,26.72,26.54,36.32,36.34
"2721 _ a","16",57,2.92500543507006,26.3591800666302,16509,613.03,1.456,1.791,25.88,25.58,35.92,35.9
"2569 _ a","16",61,4.83980101607713,31.8896830093952,18263,1108.763,1.54,0.672,25.34,25.34,35.88,35.92
"2519 _ a","16",61,5.35877587684161,35.0303824095634,13550,899.638,9.192,2.109,24.54,24.54,35.56,35.58
"1826 _ a","16",49,2.21208938203968,30.2301905073302,10920,474.246,26.483,1.73,25.2,25,33.22,33.76
"1777 _ b","16",55,2.88017779503245,37.2276413789274,6934,408.863,16.974,1.83,25.544,24.762,33.7278,34.169
"1586 _ b","16",29,3.15648863268398,21.0641145266993,4376,423.588,0,0.199,20.79,20.712,33.912,33.9062
"1534 _ b","16",55,2.84003047014363,29.6463427237265,15069,891.352,3.226,6.424,23.926,21.406,33.9454,34.719
"1532 _ b","16",54,4.83292676369779,34.5821463473304,6691,466.161,1.76,1.25,21.582,21.058,34.458,34.7084
"1582 _ b","16",57,7.16325253136693,40.172060606615,4330,439.484,0.345,1.04,21.75,20.454,33.9954,34.588
"1630 _ b","16",59,5.3897669520915,35.5014297055853,7162,705.685,0.008,2.235,21.19,20.066,34.7762,35.1166
"1680 _ b","16",62,6.96455524737147,41.7864081971243,5538,274.079,8.414,0.258,21.844,20.862,32.3352,34.5854
"1778 _ b","16",55,9.61378926560241,47.4633860490559,1522,92.221,10.46,1.103,22.584,21.928,33.6158,34.1526
"1730 _ b","16",46,12.559042637502,47.8927418276674,690,99.278,1.296,1.664,21.702,21.234,34.2308,34.358
"1826 _ b","16",48,10.3629603146228,47.9796174376756,933,64.902,1.28,2.697,24.168,23.732,34.2836,34.646
"1875 _ b","16",64,4.62865961145875,44.8960334374936,3497,324.601,15.23,4.83,24.294,23.614,33.7012,34.3054
"1924 _ b","16",52,7.47489776600944,47.0033632013186,1555,70.485,1.28,1.793,21.478,21.41,34.0032,34.1298
"1923 _ b","16",51,8.27106207122301,43.4079967489133,1908,171.291,0.56,0.613,21.82,21.224,32.8136,33.8064
"1973 _ b","16",43,4.35592335990595,39.9768332648182,1149,45.945,0.257,1.555,24.864,24.33,34.3084,34.5378
"1972 _ b","16",46,3.80648345208353,47.7538280605886,861,45.468,0.924,0.684,26.028,25.402,32.808,33.9592
"2022 _ b","16",49,7.98110308995079,46.0826022331474,1131,121.078,0.129,0.645,22.174,21.55,29.7866,32.908
"2021 _ b","16",51,9.92039093993794,43.2688968639226,1850,135.653,6.804,1.495,24.41,24.096,32.3294,33.3364
"1536 _ b","16",58,5.16435721000445,31.5349085856967,8520,764.178,0.24,3.365,22.408,21.812,35.0502,35.5218
"1486 _ b","16",50,6.11708503678663,32.5276412257464,4295,384.674,5.001,4.548,22.174,21.552,34.2586,35.0412
"2219 _ b","16",46,9.26342498963685,39.3846714702016,2104,103.778,11.137,1.721,24.58,24.118,31.6894,33.0814
"2269 _ b","16",41,4.1308558128887,35.7372835803205,1472,76.44,12.329,1.07,22.26,21.938,30.424,32.6032
"2319 _ b","16",46,6.43340287091284,33.5012107661407,3823,154.526,4.823,0.167,24.34,23.278,32.643,33.6522
"2318 _ b","16",52,9.35367258126329,37.8646466382081,4386,100.693,15.345,0.363,25.664,24.558,34.3294,34.4188
"2771 _ b","16",53,6.08427550165992,39.8017065329638,2946,104.041,0.697,0,25.736,25.268,35.3648,35.4752
"2721 _ b","16",50,3.92072803692436,39.8047678768385,2863,316.156,0.006,0.468,25.118,23.364,34.8694,34.8768
"2670 _ b","16",50,1.98797970772142,27.5804365854308,4794,396.9,0.269,0,25.7,24.584,34.3042,34.5408
"2620 _ b","16",54,2.39527772407635,33.4328974943714,8348,449.283,0.258,1.698,26.242,25.64,35.205,35.7172
"2569 _ b","16",56,5.26649164464919,35.8387497398838,5605,271.263,1.352,0.903,25.086,24.066,34.3682,34.3696
"2519 _ b","16",60,4.67750776822367,33.6486874862807,17774,831.087,18.92,4.786,24.788,24.366,33.9386,34.248
"2419 _ b","16",62,7.2052902252845,40.0057414986588,5299,441.113,24.785,0.489,24.776,24.222,33.4476,34.2048
"2169 _ b","16",52,9.84363208033486,39.2933861868298,3909,355.428,13.279,0.986,26.608,25.712,31.6188,33.5742
"2170 _ b","16",45,4.49130699088146,45.3102719273154,902,38.424,4.235,0.364,24.546,24.452,30.8652,32.9042
"2120 _ b","16",54,9.61541317098523,48.2200396913294,1440,120.978,1.232,1.789,24.048,24.244,33.3754,33.7154
"1246 _ b","16",68,10.4112521269448,38.7709312994917,9906,796.341,2.232,34.535,21.946,21.114,33.7604,34.9546
"1340 _ b","16",64,6.60905665329631,34.3746770678096,15837,915.495,20.582,5.514,22.458,22.486,35.4256,35.5
"1294 _ b","16",60,6.36831436134283,42.3110772032073,5997,721.676,0.254,5.744,21.594,20.366,33.8146,34.7114
"1777 _ c","16",54,1.96830497987189,29.3973369380638,14983,1328.312,15.989,1.932,22.894,22.578,32.9754,33.369
"1778 _ c","16",48,1.87910309178774,34.8375156106014,3805,143.632,7.399,0.857,20.344,20.192,32.1306,33.008
"1536 _ c","16",51,8.73691441891725,38.0454271256147,3511,200.535,4.934,0.594,19.91,19.598,34.7126,34.8984
"1586 _ c","16",NA,7.51971465537354,36.0067282708413,1459,449.084,0.087,1.969,19.572,17.16,33.9916,34.4675
"1534 _ c","16",56,4.62158146442353,37.3475149112653,8066,2086.294,29.607,3.169,22.356,21.548,30.6522,33.03
"1532 _ c","16",46,8.5125526350475,41.2162130728243,2216,754.984,11.439,1.684,19.894,19.254,33.8694,34.0004
"1582 _ c","16",58,7.3605484640018,43.1637443301682,4104,262.732,2.47,1.288,23.41,22.816,34.4284,34.5764
"1630 _ c","16",56,5.30561703242041,40.1887125712506,3862,412.83,0.336,1.651,21.506,20.86,33.7556,34.1714
"1680 _ c","16",60,9.77340682366876,49.0958876805533,2072,269.711,12.646,0.408,22.61,21.932,33.753,34.391
"1730 _ c","16",37,3.81738718567,39.2983402750878,596,49.243,0.283,0.332,27.108,26.934,34.7726,35.0326
"1486 _ c","16",42,4.2222951152767,27.8228885553504,4842,239.622,0.093,0.424,22.592,22.032,34.731,35.3556
"1340 _ c","16",65,9.21203809624368,43.232586792561,8271,315.491,19.334,5.26,20.874,20.81,33.5342,33.7586
"1246 _ c","16",65,6.18216576013614,38.9059842506711,7670,481.549,7.329,2.828,23.56,24.01,31.7344,33.9546
"1294 _ c","16",56,4.7540528474123,32.8211049612556,6696,482.513,2.265,3.188,23.178,22.782,33.999,34.273
"2022 _ c","16",45,9.30279977551912,46.1043413330765,773,78.374,0.098,0.36,24.41,24.222,31.9412,33.1858
"2021 _ c","16",40,6.13230894084179,26.838786160346,5501,193.187,26.309,0,22.43,22.11,31.2904,32.6714
"2120 _ c","16",26,4.48950374866119,28.4195929901728,502,23.058,0.064,0.388,25.092,24.862,33.0452,33.226
"2419 _ c","16",58,4.55125404879275,30.5966791998244,12505,847.965,21.775,0.76,24.824,24.766,32.8704,34.1958
"2519 _ c","16",60,10.3474941906253,43.527243730106,4127,437.46,12.457,0.252,24.93,24.464,34.9642,34.9798
"2569 _ c","16",53,4.63320187352321,26.5175983888703,17409,674.099,40.158,0.312,24.118,23.652,34.4428,34.4918
"2771 _ c","16",55,7.53695293788298,44.0195166399847,2412,164.984,0.4,0.27,25.01,24.83,34.6938,35.1626
"2721 _ c","16",58,7.81850942217363,40.815818828976,5483,557.196,4.672,0.193,23.622,22.948,34.8264,35.3238
"2670 _ c","16",51,5.36850672346607,39.0260815644524,2888,388.032,1.137,0.447,25.806,25.168,35.524,35.5944
"2169 _ c","16",48,2.39011066083844,29.6449612282348,5618,337.682,5.569,0.476,25.638,25.266,33.0052,33.6924
"2170 _ c","16",47,11.2047333097845,48.6963598207433,797,68.819,7.621,1.285,24.314,24.018,30.9038,32.5958
"2219 _ c","16",46,2.26692253625589,34.4427773022616,2558,87.787,0.042,0.159,24.224,23.986,33.5502,33.5984
"2269 _ c","16",41,1.73451633637851,28.6835814924013,2859,75.654,0.08,0.283,24.622,24.45,33.3674,33.6128
"2319 _ c","16",37,4.70794281477539,28.8642518051689,2226,86.297,12.28,0,23.06,22.882,33.014,33.6314
"2318 _ c","16",49,9.63087631004136,35.3665489400564,3921,139.926,14.297,0.619,23.734,22.952,33.4788,33.9706
"1972 _ c","16",46,6.28443126704165,31.8914008204327,3004,126.006,4.291,1.245,23.508,23.216,31.2786,32.0574
"1973 _ c","16",33,4.75481012046711,28.1569766190168,1472,55.785,0.119,0.125,23.554,23.3,33.0286,33.3716
"1923 _ c","16",48,9.83789211062768,37.6760150016597,2413,102.577,5.881,0.757,24.494,24.168,32.3738,32.8716
"1924 _ c","16",43,8.16068945675403,30.3509327108801,4119,290.343,5.232,0.475,22.614,22.424,33.3364,33.5694
"1875 _ c","16",50,7.92898135935824,38.7212693458451,2914,178.598,42.902,1.059,24.842,24.34,32.5966,33.1048
"1826 _ c","16",46,7.10175764047484,35.3182500171922,3019,234.849,7.1,0.089,22.75,22.464,33.0106,33.304
"2620 _ c","16",52,7.60855156169224,36.2757029523869,4217,430.844,7.601,0.123,24.97,24.47,35.1916,35.2106
"1777 _ d","16",55,7.00352494674735,39.5511128958311,3415,219.45,16.325,0.721,26.154,25.3,32.873,33.9136
"1680 _ d","16",53,6.43059077310705,39.4860950804058,2967,175.279,5.03,0.722,22.362,21.784,33.5882,34.0078
"1630 _ d","16",57,5.92224255594952,48.7279223827768,1577,413.786,0,0.783,22.292,21.848,34.65,34.664
"1586 _ d","16",50,8.79441477594278,40.472365267589,2924,252.192,0.599,0.53,24.058,23.85,34.2978,34.6146
"1536 _ d","16",49,7.32972783646543,37.4253306255904,3150,134.417,12.601,0.581,22.056,22.064,33.7244,34.1052
"1486 _ d","16",48,5.48934816630133,26.7572474563991,16654,1312.149,5.79,1.345,22.658,22.178,34.4348,34.6238
"1534 _ d","16",57,2.97360525738511,33.4283308106776,12109,618.346,15.769,2.434,24.276,23.092,33.0786,34.2018
"1532 _ d","16",57,3.47599786388326,35.3940901065833,8780,481.883,14.906,0.721,22.346,21.88,32.417,33.484
"2319 _ d","16",40,4.651761467721,32.6908755666567,2463,45.349,11.758,0,26.374,25.312,34.6106,34.685
"2771 _ d","16",59,10.2652769133773,46.055985600942,4501,425.518,1.797,0.906,25.228,24.874,35.5586,35.6394
"2721 _ d","16",58,5.21897585812122,40.0257726718048,3418,237.477,0.287,0.395,25.49,25.212,35.169,35.1234
"2670 _ d","16",61,5.40416796489759,42.6614505219948,4536,243.197,3.685,0,24.66,24.028,34.7892,34.967
"2620 _ d","16",54,2.93890068663937,34.0040461350729,4577,164.545,4.091,1.844,23.948,23.666,34.7394,34.8696
"2569 _ d","16",46,2.57263380496524,23.9979543840764,7622,144.859,0.523,0.354,23.908,23.534,34.525,34.6428
"2519 _ d","16",51,10.7005482965842,41.1941329026006,2765,128.922,8.54,0,23.562,23.372,34.5416,34.7944
"1875 _ d","16",49,7.24553805121264,33.8153222732656,4674,93.217,18.79,1.061,23.752,23.184,32.3154,32.7546
"1826 _ d","16",46,8.78793909138111,36.2135778558814,2950,129.32,21.493,0.329,23.442,23.022,33.9354,34.624
"2022 _ d","16",47,5.36168402716238,37.0961785173289,2521,164.176,2.137,0.957,24.118,24.018,32.6428,33.4748
"2021 _ d","16",46,10.2388438830152,40.0710290771654,2044,86.199,7.347,0.738,27.466,27.12,33.6672,34.2666
"2120 _ d","16",41,8.53312751350692,32.3924397083421,1945,74.389,0.62,0.145,23.478,23.104,32.6922,33.099
"2170 _ d","16",45,11.113567960191,43.4459525867,1053,143.654,23.776,0.07,24.04,23.47,32.4216,32.7116
"2169 _ d","16",51,11.2063232504985,40.2337842682037,2716,1824.292,13.909,1.95,25.716,25.392,33.4912,34.441
